Species_Code,Common_Name,Scientific_Name,Date,Bird_Count,lat,lng,subId,Notable_Normal,Year,Month,Day,Family_Name,Notable
limpki,Limpkin,Aramus guarauna,2021-07-02 15:57,2.0,29.1425662,-81.3729858,S91132573,1,2021,7,2,Aramidae,No
limpki,Limpkin,Aramus guarauna,2021-07-02 14:14,2.0,27.325696,-82.43332099999999,S91130837,1,2021,7,2,Aramidae,No
limpki,Limpkin,Aramus guarauna,2021-07-02 14:01,3.0,28.551959000000004,-81.604105,S91125691,1,2021,7,2,Aramidae,No
limpki,Limpkin,Aramus guarauna,2021-07-02 12:16,1.0,26.581651,-80.1998558,S91120070,1,2021,7,2,Aramidae,No
limpki,Limpkin,Aramus guarauna,2021-08-01 08:10,1.0,29.857,-95.164,S92603578,2,2021,8,1,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-08-01 08:10,1.0,29.857,-95.164,S92602060,2,2021,8,1,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-08-01 07:55,1.0,29.8821415,-95.1872635,S92603504,2,2021,8,1,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-08-01 07:55,1.0,29.8821415,-95.1872635,S92602609,2,2021,8,1,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 19:31,2.0,29.8821415,-95.1872635,S92595217,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 17:35,2.0,29.366846999999996,-95.622597,S92576414,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 12:07,1.0,29.366498999999997,-95.622447,S92557388,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 12:07,1.0,29.366498999999997,-95.622447,S92557389,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 11:07,1.0,29.3735739,-95.6230259,S92577137,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 08:39,1.0,29.861284499999996,-95.166951,S92544015,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 08:15,1.0,29.8821415,-95.1872635,S92542829,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 06:32,2.0,29.8821415,-95.1872635,S92542722,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 06:23,2.0,29.8821415,-95.1872635,S92538887,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-31 06:20,2.0,29.8821415,-95.1872635,S92538990,2,2021,7,31,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-30 06:41,2.0,29.857,-95.164,S92498948,2,2021,7,30,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-30 06:28,2.0,29.8821415,-95.1872635,S92495703,2,2021,7,30,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 19:33,2.0,29.8821415,-95.1872635,S92487735,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 19:29,1.0,29.857,-95.164,S92486995,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 19:20,1.0,29.8821415,-95.1872635,S92485066,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 18:52,3.0,29.881803,-95.185903,S92499401,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 18:52,3.0,29.881803,-95.185903,S92486522,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-29 14:53,1.0,29.367014,-95.622489,S92482065,2,2021,7,29,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-26 17:39,2.0,29.36695,-95.622499,S92506909,2,2021,7,26,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-25 19:07,2.0,29.3735739,-95.6230259,S92304223,2,2021,7,25,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-25 09:30,1.0,29.3735739,-95.6230259,S92290914,2,2021,7,25,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-24 19:02,3.0,29.8821415,-95.1872635,S92483585,2,2021,7,24,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-24 18:21,2.0,29.366906,-95.62235600000001,S92253267,2,2021,7,24,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-24 12:22,1.0,29.8821415,-95.1872635,S92230463,2,2021,7,24,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-24 10:49,1.0,29.857,-95.164,S92228184,2,2021,7,24,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-23 16:22,1.0,29.366870000000002,-95.622436,S92192728,2,2021,7,23,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-23 10:45,2.0,29.366743800000002,-95.6224279,S92178581,2,2021,7,23,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-22 18:52,3.0,29.366384399999998,-95.6069235,S92154854,2,2021,7,22,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-22 07:30,1.0,29.3669174,-95.62253,S92135720,2,2021,7,22,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-22 06:00,2.0,29.8821415,-95.1872635,S92129074,2,2021,7,22,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 19:09,1.0,29.8821415,-95.1872635,S92113522,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 18:30,2.0,29.366509100000002,-95.6225817,S92109415,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 15:34,3.0,29.857,-95.164,S92109307,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 06:30,1.0,29.857,-95.164,S92082289,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 06:29,1.0,29.8821415,-95.1872635,S92087130,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 06:19,2.0,29.8821415,-95.1872635,S92080185,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 06:19,2.0,29.8821415,-95.1872635,S92080186,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-21 06:19,2.0,29.8821415,-95.1872635,S92093116,2,2021,7,21,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 18:49,2.0,29.881688,-95.185682,S92067103,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 17:14,2.0,29.8821415,-95.1872635,S92065805,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 07:14,2.0,29.857,-95.164,S92038560,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 06:45,1.0,29.857,-95.164,S92043855,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 06:37,2.0,29.857,-95.164,S92038672,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-20 06:30,4.0,29.857,-95.164,S92044878,2,2021,7,20,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 18:41,1.0,29.8821415,-95.1872635,S92025758,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 18:41,1.0,29.8821415,-95.1872635,S92033913,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 16:13,1.0,29.366663300000003,-95.6225819,S92009576,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 11:21,2.0,29.36668,-95.622578,S91992609,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 08:25,1.0,29.857,-95.164,S91991818,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 08:00,1.0,29.3735739,-95.6230259,S92022145,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 07:37,3.0,29.857,-95.164,S91985372,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 06:45,2.0,29.857,-95.164,S91988333,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 06:15,1.0,29.857,-95.164,S92002076,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 06:13,2.0,29.8821415,-95.1872635,S91983189,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-19 06:11,2.0,29.857,-95.164,S91986544,2,2021,7,19,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 19:06,2.0,29.881881,-95.185704,S92237591,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 19:00,2.0,29.8821415,-95.1872635,S91970486,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 18:56,2.0,29.8821415,-95.1872635,S91968399,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 18:56,2.0,29.8821415,-95.1872635,S91968371,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 18:00,1.0,29.3665847,-95.6225505,S92023810,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 17:00,3.0,29.857,-95.164,S91972215,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 17:00,3.0,29.857,-95.164,S91971504,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-18 06:13,2.0,29.8821415,-95.1872635,S91925286,2,2021,7,18,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 18:49,1.0,29.366429999999998,-95.622702,S91906834,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 12:10,2.0,29.366923,-95.622504,S91892339,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 09:41,1.0,29.366792999999998,-95.622496,S91877321,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 09:41,1.0,29.366792999999998,-95.622496,S91889974,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 08:37,1.0,29.3735739,-95.6230259,S91889977,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 08:37,1.0,29.3735739,-95.6230259,S91875586,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 07:14,3.0,29.366487,-95.622417,S91871005,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-17 07:14,3.0,29.366487,-95.622417,S91870221,2,2021,7,17,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 09:58,2.0,29.3735739,-95.6230259,S91833241,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91877931,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91986445,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91851224,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91888039,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91890602,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S92039684,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91987969,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S92402080,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91857496,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-16 07:42,3.0,29.366384399999998,-95.6069235,S91953387,2,2021,7,16,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-15 17:10,1.0,29.366791999999997,-95.622551,S91811759,2,2021,7,15,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-15 17:10,1.0,29.366791999999997,-95.622551,S91810568,2,2021,7,15,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-15 17:10,1.0,29.366791999999997,-95.622551,S91816272,2,2021,7,15,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-15 07:38,2.0,29.366811199999997,-95.6225129,S91779815,2,2021,7,15,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-14 18:18,2.0,29.366906,-95.62235600000001,S91766024,2,2021,7,14,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-14 17:58,1.0,29.366326,-95.622485,S91794288,2,2021,7,14,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-14 13:30,1.0,29.366965999999998,-95.622461,S91778412,2,2021,7,14,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-14 08:00,1.0,29.3735739,-95.6230259,S91760678,2,2021,7,14,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-14 07:45,2.0,29.3735739,-95.6230259,S91745415,2,2021,7,14,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-13 15:30,2.0,29.366384399999998,-95.6069235,S91810324,2,2021,7,13,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-13 09:09,1.0,29.366928,-95.622486,S91693727,2,2021,7,13,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-12 18:36,2.0,29.366835100000003,-95.6226054,S91676045,2,2021,7,12,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-12 18:36,2.0,29.366835100000003,-95.6226054,S91681178,2,2021,7,12,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-12 07:32,1.0,29.366813,-95.622405,S91642500,2,2021,7,12,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 19:40,1.0,29.3667065,-95.62257679999999,S91633827,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 19:25,1.0,29.366640999999998,-95.62259300000001,S91628376,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 19:25,1.0,29.3664712,-95.62255970000001,S91628838,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 19:02,1.0,29.366417699999996,-95.6225744,S91633278,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 19:02,1.0,29.366417699999996,-95.6225744,S91633277,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 17:24,1.0,29.3735739,-95.6230259,S91620662,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 17:20,1.0,29.366615000000003,-95.6223,S91620360,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 13:20,1.0,29.358445,-95.622449,S91613576,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 13:11,1.0,29.366847999999997,-95.622498,S91611921,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-11 09:00,1.0,29.367006,-95.622417,S91594516,2,2021,7,11,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 14:44,1.0,29.366384399999998,-95.6069235,S91556340,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 14:44,1.0,29.366384399999998,-95.6069235,S91628156,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 11:34,2.0,29.366773,-95.62256,S91570075,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 11:34,2.0,29.366773,-95.62256,S91570330,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 08:32,4.0,29.366384399999998,-95.6069235,S91531516,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:52,1.0,29.3735739,-95.6230259,S91538535,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:45,4.0,29.3666615,-95.6221821,S91563580,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:35,4.0,29.366753600000003,-95.6225626,S91535369,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:35,4.0,29.366484999999997,-95.6226578,S91529117,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:34,4.0,29.355399,-95.62254200000001,S91563894,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:34,4.0,29.355399,-95.62254200000001,S91529078,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:34,4.0,29.355399,-95.62254200000001,S91529077,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-10 07:34,4.0,29.355399,-95.62254200000001,S91535182,2,2021,7,10,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-09 17:40,2.0,29.3669011,-95.62255,S91513431,2,2021,7,9,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-09 17:00,1.0,29.6148414,-94.5344353,S91505674,2,2021,7,9,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-08 14:06,3.0,29.366571999999998,-95.622599,S91448829,2,2021,7,8,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-08 13:33,2.0,29.366835100000003,-95.6226054,S91448211,2,2021,7,8,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-08 07:30,2.0,29.366889699999998,-95.6225458,S91444410,2,2021,7,8,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-08,1.0,29.3716228,-95.62245190000002,S91468538,2,2021,7,8,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-07 16:46,3.0,29.3669011,-95.62255,S91418815,2,2021,7,7,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-07 07:38,2.0,29.366887,-95.622525,S91390233,2,2021,7,7,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-05 11:40,1.0,29.366846000000002,-95.622439,S91331312,2,2021,7,5,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-05 07:05,2.0,29.366929,-95.62244799999999,S91297930,2,2021,7,5,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-05 06:38,4.0,29.366564399999998,-95.62263759999999,S91281256,2,2021,7,5,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-05 06:38,4.0,29.366564399999998,-95.62263759999999,S91282314,2,2021,7,5,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-05 06:16,4.0,29.3669011,-95.62255,S91287585,2,2021,7,5,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-04 13:01,2.0,29.366927,-95.622512,S91254898,2,2021,7,4,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-04 13:01,2.0,29.366927,-95.622512,S91254899,2,2021,7,4,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-04 12:07,2.0,29.366716999999998,-95.622557,S91243899,2,2021,7,4,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-04 06:57,2.0,29.3669,-95.62261099999999,S91219136,2,2021,7,4,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-03 16:45,3.0,29.366621999999996,-95.622511,S91196072,2,2021,7,3,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-03 06:17,2.0,29.3669011,-95.62255,S91177299,2,2021,7,3,Aramidae,Yes
limpki,Limpkin,Aramus guarauna,2021-07-02 11:20,2.0,29.366585999999998,-95.622576,S91120726,2,2021,7,2,Aramidae,Yes
